code;activite;phase;icr;classant
JCLE004;1;0;99;Y
JCLH001;1;0;340;NA
JCMA001;1;0;528;Y
JCMA002;1;0;628;Y
JCMA003;1;0;545;Y
JCMA004;1;0;288;Y
JCMA005;1;0;766;Y
JCND001;1;0;98;NA
JCNE001;1;0;86;Y
JCNE002;1;0;106;Y
JCNE003;1;0;136;Y
JCNE004;1;0;150;Y
JCNF001;1;0;200;Y
JCNM001;1;0;120;Y
JCNM002;1;0;112;Y
JCPA001;1;0;200;Y
JCPA002;1;0;208;Y
JCPA003;1;0;360;Y
JCPC001;1;0;200;Y
JCPC002;1;0;300;Y
JCPD001;1;0;403;Y
JCPE001;1;0;118;Y
JCPE002;1;0;82;Y
JCQE001;1;0;63;Y
JCQE002;1;0;126;Y
JCQE003;1;0;79;Y
JCQE004;1;0;205;Y
JCQX004;1;0;56;NA
JCSA001;1;0;312;Y
JCSA002;1;0;286;Y
JCSA003;1;0;256;Y
JCSA004;1;0;300;Y
JCSA005;1;0;248;Y
JDAD001;1;0;19;NA
JDCA001;1;0;445;Y
JDCA002;1;0;160;Y
JDCA003;1;0;169;Y
JDCA004;1;0;562;Y
JDCC016;1;0;194;Y
JDCJ001;1;0;42;NA
JDDA002;1;0;270;Y
JDDA003;1;0;297;Y
JDDA004;1;0;371;Y
JDDA005;1;0;301;Y
JDDA006;1;0;358;Y
JDDA007;1;0;380;Y
JDDA008;1;0;273;Y
JDDB001;1;0;270;Y
JDDB005;1;0;235;NA
JDDB007;1;0;270;NA
JDDC002;1;0;401;Y
JDFA001;1;0;376;Y
JDFA002;1;0;268;Y
JDFA003;1;0;740;Y
JDFA004;1;0;300;Y
JDFA005;1;0;306;Y
JDFA006;1;0;584;Y
JDFA007;1;0;50;Y
JDFA008;1;0;552;Y
JDFA009;1;0;436;Y
JDFA010;1;0;300;Y
JDFA011;1;0;152;Y
JDFA012;1;0;504;Y
JDFA013;1;0;603;Y
JDFA014;1;0;335;Y
JDFA015;1;0;300;Y
JDFA016;1;0;670;Y
JDFA017;1;0;316;Y
JDFA018;1;0;184;Y
JDFA019;1;0;573;Y
JDFA020;1;0;940;Y
JDFA021;1;0;878;Y
JDFA022;1;0;755;Y
JDFA023;1;0;573;Y
JDFA024;1;0;375;Y
JDFA025;1;0;655;Y
JDFC001;1;0;322;Y
JDFC023;1;0;175;Y
JDFE001;1;0;118;Y
JDFE002;1;0;80;Y
JDFE003;1;0;138;Y
JDGE001;1;0;88;Y
JDHE001;1;0;68;Y
JDHE002;1;0;43;Y
JDHE003;1;0;50;Y
JDJD001;1;0;17;NA
JDJD002;1;0;52;NA
JDJE001;1;0;155;Y
JDKD001;1;0;33;NA
JDKD002;1;0;14;NA
JDLA001;1;0;100;Y
JDLD001;1;0;14;NA
JDLD002;1;0;16;NA
JDLD659;1;0;84;Y
JDLE332;1;0;100;Y
JDLE900;1;0;100;Y
JDLF001;1;0;36;NA
JDMA001;1;0;487;Y
JDMA002;1;0;570;Y
JDMA003;1;0;304;Y
JDNE001;1;0;50;Y
JDNM001;1;0;50;Y
JDPA001;1;0;296;Y
JDPA002;1;0;296;Y
JDPE001;1;0;100;Y
JDPE002;1;0;64;Y
JDQD001;1;0;53;NA
JDQD002;1;0;59;NA
JDQD003;1;0;66;NA
JDQD004;1;0;81;NA
JDQD005;1;0;85;NA
JDQD006;1;0;77;NA
JDQD008;1;0;40;NA
JDQD009;1;0;29;NA
JDQE001;1;0;37;Y
JDQE002;1;0;48;Y
JDQE003;1;0;35;Y
JDQF001;1;0;39;NA
JDQF002;1;0;46;NA
JDQH001;1;0;148;NA
JDQH002;1;0;117;NA
JDQH003;1;0;142;NA
JDQJ001;1;0;34;NA
JDQJ002;1;0;34;NA
JDQJ003;1;0;34;NA
JDQL001;1;0;129;NA
JDQM001;1;0;28;NA
JDQP002;1;0;0;NA
JDQX002;1;0;46;NA
JDQX004;1;0;135;NA
JDQX005;1;0;77;NA
JDSA001;1;0;560;Y
JDSA002;1;0;445;Y
JDSA003;1;0;534;Y
JDSA004;1;0;509;Y
JDSA005;1;0;355;Y
JDSA006;1;0;363;Y
JDSA007;1;0;614;Y
JDSA008;1;0;149;Y
JDSA009;1;0;675;Y
JDSA010;1;0;288;Y
JDSA011;1;0;415;Y
JDSC024;1;0;417;Y
JEAA001;1;0;371;Y
JEAD001;1;0;38;NA
JEAH001;1;0;178;NA
JECA001;1;0;186;Y
JECA002;1;0;260;Y
JECE001;1;0;52;Y
JEEE001;1;0;218;Y
JEFA001;1;0;131;Y
JEFA002;1;0;249;Y
JEFA003;1;0;50;Y
JEFA004;1;0;99;Y
JEFA005;1;0;274;Y
JEFA007;1;0;128;Y
JEFA008;1;0;126;Y
JEFA009;1;0;183;Y
JEFA010;1;0;215;Y
JEFA011;1;0;183;Y
JEFA012;1;0;270;Y
JEFE001;1;0;50;Y
JEFE003;1;0;174;Y
JEFE004;1;0;145;Y
JEFE005;1;0;184;Y
JEGA002;1;0;84;Y
JEGA003;1;0;81;Y
JEGA004;1;0;130;Y
JEGA005;1;0;130;Y
JEGB005;1;0;45;NA
JEGE001;1;0;50;Y
JEGE002;1;0;36;Y
JEGE003;1;0;58;Y
JEGE004;1;0;44;Y
JEHD001;1;0;10;NA
JEHE001;1;0;58;Y
JEHE002;1;0;43;Y
JEKA002;1;0;100;Y
JEKA005;1;0;110;Y
JEKA006;1;0;180;Y
JEKA007;1;0;180;Y
JEKA008;1;0;100;Y
JEKA009;1;0;100;Y
JEKA010;1;0;110;Y
JEKB006;1;0;98;NA
JEKE001;1;0;100;Y
JELA001;1;0;182;Y
JELA002;1;0;180;Y
JELA003;1;0;182;Y
JELA004;1;0;360;Y
JELB003;1;0;105;NA
JELD001;1;0;58;Y
JELE001;1;0;58;Y
JELE002;1;0;62;Y
JELE003;1;0;60;Y
JEMA001;1;0;614;Y
JEMA002;1;0;445;Y
JEMA003;1;0;103;Y
JEMA004;1;0;316;Y
JEMA005;1;0;356;Y
JEMA006;1;0;493;Y
JEMA007;1;0;356;Y
JEMA009;1;0;189;Y
JEMA010;1;0;356;Y
JEMA011;1;0;82;Y
JEMA012;1;0;163;Y
JEMA013;1;0;80;Y
JEMA014;1;0;246;Y
JEMA015;1;0;235;Y
JEMA016;1;0;140;Y
JEMA017;1;0;69;Y
JEMA018;1;0;562;Y
JEMA019;1;0;443;Y
JEMA020;1;0;360;Y
JEMA021;1;0;205;Y
JEMA022;1;0;229;Y
JEMA023;1;0;356;Y
JENE001;1;0;60;Y
JEPA001;1;0;50;Y
JEPA006;1;0;50;Y
JEPA007;1;0;249;Y
JEPD001;1;0;16;Y
JEPD002;1;0;15;Y
JEPE001;1;0;64;Y
JEPE002;1;0;56;Y
JEPE154;1;0;72;Y
JEPH001;1;0;50;Y
JEQD001;1;0;12;NA
JEQD002;1;0;16;NA
JEQX005;1;0;84;NA
JESA001;1;0;450;Y
JESA003;1;0;185;Y
JESA004;1;0;358;Y
JESA005;1;0;483;Y
JFFA001;1;0;913;Y
JFFA002;1;0;779;Y
JFFA003;1;0;996;Y
JFFA004;1;0;779;Y
JFFA005;1;0;779;Y
JFFA006;1;0;793;Y
JFFA007;1;0;406;Y
JFFA008;1;0;1147;Y
JFFA009;1;0;973;Y
JFFA010;1;0;656;Y
JFFA011;1;0;1347;Y
JFFA012;1;0;318;Y
JFFA013;1;0;1381;Y
JFFA014;1;0;385;Y
JFFA015;1;0;616;Y
JFFA016;1;0;1280;Y
JFFA017;1;0;390;Y
JFFA018;1;0;829;Y
JFFA019;1;0;1217;Y
JFFA020;1;0;291;Y
JFFA021;1;0;662;Y
JFFA022;1;0;1267;Y
JFFC001;1;0;374;Y
JFFC002;1;0;676;Y
JFJA001;1;0;20;Y
JFJC001;1;0;50;Y
JFQA001;1;0;257;Y
JFQC001;1;0;347;Y
JFQX004;1;0;235;NA
JFQX005;1;0;199;NA
JGFA005;1;0;190;Y
JGFA006;1;0;468;Y
JGFA007;1;0;371;Y
JGFA008;1;0;382;Y
JGFA009;1;0;190;Y
JGFA011;1;0;425;Y
JGFA014;1;0;125;Y
JGFA015;1;0;158;Y
JGFA016;1;0;113;Y
JGFC001;1;0;500;Y
JGFC045;1;0;431;Y
JGFE004;1;0;75;Y
JGFE023;1;0;158;Y
JGFE365;1;0;190;Y
JGHB001;1;0;14;Y
JGHB002;1;0;14;Y
JGHD001;1;0;19;Y
JGHJ001;1;0;76;Y
JGHJ002;1;0;80;Y
JGJB001;1;0;24;NA
JGND002;1;0;50;NA
JGNE003;1;0;50;Y
JGNE171;1;0;60;Y
JGNJ001;1;0;50;NA
JGNJ900;1;0;50;Y
JGNL001;1;0;761;Y
JGQH001;1;0;122;NA
JGQH003;1;0;184;Y
JGQH004;1;0;159;NA
JGQJ001;1;0;42;NA
JGQP001;1;0;0;NA
JGQX001;1;0;64;NA
JGQX004;1;0;230;NA
JGQX005;1;0;255;NA
JHAA001;1;0;537;Y
JHAA002;1;0;266;Y
JHAA003;1;0;100;Y
JHAA004;1;0;100;Y
JHAA005;1;0;100;Y
JHBA001;1;0;62;Y
JHCA001;1;0;132;Y
JHCA002;1;0;164;Y
JHCA003;1;0;75;NA
JHCA004;1;0;102;Y
JHCA005;1;0;188;Y
JHCA006;1;0;113;Y
JHCA007;1;0;100;Y
JHCB001;1;0;65;NA
JHCF001;1;0;65;NA
JHDA001;1;0;62;Y
JHEA001;1;0;221;Y
JHEA002;1;0;125;Y
JHEA003;1;0;70;Y
JHEA004;1;0;270;Y
JHEA005;1;0;300;Y
JHEA006;1;0;288;Y
JHEA007;1;0;217;Y
JHEA008;1;0;282;Y
JHEA009;1;0;62;Y
JHEA010;1;0;152;Y
JHEA011;1;0;202;Y
JHEA012;1;0;600;Y
JHEP001;1;0;12;NA
JHEP002;1;0;10;NA
JHFA001;1;0;101;Y
JHFA002;1;0;50;Y
JHFA003;1;0;120;Y
JHFA004;1;0;106;Y
JHFA005;1;0;96;Y
JHFA006;1;0;141;Y
JHFA007;1;0;104;Y
JHFA008;1;0;126;Y
JHFA009;1;0;89;Y
JHFA010;1;0;111;Y
JHFA011;1;0;240;Y
JHFA012;1;0;50;Y
JHFA013;1;0;121;Y
JHFA014;1;0;106;Y
JHFA015;1;0;31;NA
JHFA016;1;0;134;Y
JHFA017;1;0;99;Y
JHFA018;1;0;80;Y
JHFA019;1;0;205;Y
JHFB001;1;0;81;NA
JHFC001;1;0;171;Y
JHGA001;1;0;66;Y
JHGA002;1;0;89;Y
JHGA003;1;0;66;Y
JHHA001;1;0;27;NA
JHHA002;1;0;89;NA
JHHA003;1;0;132;NA
JHHB001;1;0;3;NA
JHHB002;1;0;19;NA
JHJA001;1;0;20;Y
JHJB001;1;0;27;NA
JHJB002;1;0;66;NA
JHJB003;1;0;12;NA
JHKA002;1;0;113;Y
JHKA003;1;0;176;Y
JHKA004;1;0;176;Y
JHLA001;1;0;214;Y
JHLA002;1;0;190;Y
JHLA003;1;0;144;Y
JHLA004;1;0;190;Y
JHLA005;1;0;113;Y
JHLB001;1;0;12;NA
JHLB002;1;0;10;NA
JHMA001;1;0;73;Y
JHMA002;1;0;235;Y
JHMA003;1;0;149;Y
JHMA004;1;0;180;Y
JHMA005;1;0;50;Y
JHMA006;1;0;120;Y
JHMA007;1;0;180;Y
JHMA008;1;0;430;Y
JHMB001;1;0;46;Y
JHNP001;1;0;15;NA
JHPA001;1;0;61;Y
JHPA002;1;0;288;Y
JHPA003;1;0;22;Y
JHQA001;1;0;130;Y
JHQA002;1;0;94;Y
JHQA003;1;0;106;Y
JHQB001;1;0;20;NA
JHQB002;1;0;20;NA
JHQH001;1;0;128;NA
JHQL001;1;0;60;NA
JHQM001;1;0;30;NA
JHQM002;1;0;26;NA
JHQP001;1;0;51;Y
JHQP002;1;0;37;NA
JHQX004;1;0;69;NA
JHQX005;1;0;122;NA
JHQX007;1;0;135;NA
JHQX008;1;0;79;NA
JHSA001;1;0;35;Y
JHSA002;1;0;180;Y
JHSB001;1;0;29;Y
JJCA001;1;0;308;Y
JJCA002;1;0;218;Y
JJCA003;1;0;468;Y
JJCC001;1;0;329;Y
JJCC002;1;0;208;Y
JJCC003;1;0;208;Y
JJCC004;1;0;562;Y
JJEA001;1;0;244;Y
JJEA002;1;0;308;Y
JJEA003;1;0;254;Y
JJEC001;1;0;268;Y
JJEC002;1;0;339;Y
JJEC003;1;0;287;Y
JJFA001;1;0;234;NA
JJFA002;1;0;218;Y
JJFA003;1;0;215;Y
JJFA004;1;0;218;Y
JJFA005;1;0;275;Y
JJFA006;1;0;207;Y
JJFA007;1;0;215;Y
JJFA008;1;0;218;Y
JJFA010;1;0;318;Y
JJFA050;1;0;200;Y
JJFC001;1;0;260;NA
JJFC002;1;0;228;Y
JJFC003;1;0;238;Y
JJFC004;1;0;241;Y
JJFC006;1;0;253;Y
JJFC008;1;0;280;Y
JJFC009;1;0;346;Y
JJFC010;1;0;263;Y
JJFC011;1;0;99;Y
JJFJ001;1;0;81;Y
JJJA001;1;0;210;Y
JJJA002;1;0;186;NA
JJJC001;1;0;243;Y
JJJC002;1;0;246;NA
JJLE001;1;0;182;Y
JJLJ001;1;0;55;NA
JJLJ002;1;0;182;NA
JJPA001;1;0;230;NA
JJPA002;1;0;204;Y
JJPA003;1;0;184;Y
JJPA004;1;0;154;Y
JJPC001;1;0;291;NA
JJPC002;1;0;243;Y
JJPC003;1;0;169;Y
JJPC004;1;0;196;Y
JJPE001;1;0;173;Y
JJQC001;1;0;163;Y
JJQX004;1;0;97;NA
JJQX005;1;0;133;NA
JJQX008;1;0;54;NA
JKBA001;1;0;168;Y
JKBA002;1;0;246;Y
JKCA001;1;0;221;Y
JKCD001;1;0;69;Y
JKDA001;1;0;452;Y
JKDA002;1;0;452;Y
JKDA003;1;0;341;Y
JKDA042;1;0;125;Y
JKDC001;1;0;463;Y
JKDC015;1;0;169;Y
JKFA001;1;0;458;Y
JKFA002;1;0;405;Y
JKFA003;1;0;375;Y
JKFA004;1;0;437;Y
JKFA005;1;0;351;Y
JKFA006;1;0;474;Y
JKFA007;1;0;437;Y
JKFA008;1;0;171;Y
JKFA009;1;0;288;Y
JKFA011;1;0;181;Y
JKFA012;1;0;518;Y
JKFA013;1;0;482;Y
JKFA014;1;0;428;Y
JKFA015;1;0;351;Y
JKFA016;1;0;278;Y
JKFA018;1;0;439;Y
JKFA019;1;0;515;Y
JKFA020;1;0;609;Y
JKFA021;1;0;437;Y
JKFA022;1;0;351;Y
JKFA023;1;0;470;Y
JKFA024;1;0;281;Y
JKFA025;1;0;391;Y
JKFA026;1;0;281;Y
JKFA027;1;0;498;Y
JKFA028;1;0;371;Y
JKFA029;1;0;545;Y
JKFA030;1;0;445;Y
JKFA031;1;0;55;Y
JKFA032;1;0;311;Y
JKFA033;1;0;175;Y
JKFC001;1;0;0;NA
JKFC002;1;0;419;Y
JKFC003;1;0;508;Y
JKFC004;1;0;0;NA
JKFC005;1;0;488;Y
JKFC006;1;0;429;Y
JKFD001;1;0;29;Y
JKFD002;1;0;51;Y
JKFE001;1;0;132;Y
JKFE002;1;0;225;Y
JKFE003;1;0;41;Y
JKGA001;1;0;162;Y
JKGC001;1;0;171;Y
JKGD001;1;0;27;NA
JKGD002;1;0;98;Y
JKGD003;1;0;67;Y
JKGD004;1;0;9;NA
JKGE001;1;0;104;Y
JKGE002;1;0;94;Y
JKHA001;1;0;10;Y
JKHA002;1;0;12;Y
JKHD001;1;0;9;NA
JKHD002;1;0;10;NA
JKHD003;1;0;15;NA
JKKD001;1;0;20;NA
JKLD001;1;0;12;NA
JKMA001;1;0;314;Y
JKMD001;1;0;125;Y
JKND001;1;0;157;Y
JKND002;1;0;85;Y
JKND003;1;0;61;Y
JKND004;1;0;32;Y
JKNE001;1;0;210;Y
JKNL001;1;0;604;Y
JKNL002;1;0;686;Y
JKNL003;1;0;345;Y
JKNL004;1;0;442;Y
JKNL005;1;0;506;Y
JKNL006;1;0;525;Y
JKPC001;1;0;234;Y
JKPD001;1;0;100;Y
JKPD002;1;0;114;Y
JKPE001;1;0;210;Y
JKPE002;1;0;172;Y
JKPJ001;1;0;252;Y
JKPJ002;1;0;155;Y
JKQE001;1;0;126;Y
JKQE002;1;0;94;Y
JKQH001;1;0;37;NA
JKQJ001;1;0;64;NA
JKQJ350;1;0;75;NA
JKQP001;1;0;0;NA
JKQP002;1;0;0;NA
JKQP008;1;0;0;NA
JKQX001;1;0;26;NA
JKQX004;1;0;107;NA
JKQX005;1;0;153;NA
JKQX006;1;0;105;NA
JKQX007;1;0;82;NA
JKQX008;1;0;20;NA
JKQX015;1;0;23;NA
JKQX020;1;0;166;NA
JKQX027;1;0;28;NA
JKQX147;1;0;20;NA
JKQX261;1;0;26;NA
JKQX347;1;0;26;NA
JKQX426;1;0;20;NA
JLAD001;1;0;19;NA
JLCA001;1;0;351;Y
JLCA002;1;0;278;Y
JLCA003;1;0;388;Y
JLCA004;1;0;204;Y
JLCA005;1;0;335;Y
JLCA006;1;0;344;Y
JLCA007;1;0;238;Y
JLCA008;1;0;100;Y
JLCA009;1;0;271;Y
JLDA001;1;0;358;Y
JLDA002;1;0;298;Y
JLDA003;1;0;462;Y
JLDA004;1;0;432;Y
JLDC015;1;0;343;Y
JLFA001;1;0;201;NA
JLFA002;1;0;52;Y
JLFA003;1;0;381;Y
JLFA004;1;0;291;Y
JLFD001;1;0;117;Y
JLFD002;1;0;142;Y
JLGD001;1;0;15;NA
JLGE001;1;0;26;NA
JLHA001;1;0;11;NA
JLJA001;1;0;33;NA
JLJA002;1;0;95;Y
JLJB001;1;0;27;NA
JLJD001;1;0;120;Y
JLLD001;1;0;17;NA
JLMA001;1;0;368;Y
JLMA002;1;0;359;Y
JLMA003;1;0;386;Y
JLMA004;1;0;661;Y
JLMA005;1;0;231;Y
JLMC001;1;0;263;Y
JLMD001;1;0;52;Y
JLND001;1;0;28;Y
JLND002;1;0;55;Y
JLNL001;1;0;296;Y
JLNL002;1;1;124;NA
JLNL002;1;2;229;Y
JLNL003;1;0;442;Y
JLNL004;1;0;394;Y
JLNL005;1;0;345;Y
JLNL006;1;0;476;Y
JLNL007;1;0;476;Y
JLNL008;1;1;75;NA
JLNL008;1;2;229;Y
JLPA001;1;0;139;NA
JLQE001;1;0;44;Y
JLQE002;1;0;51;NA
JLQH002;1;0;63;NA
JLQX004;1;0;56;NA
JLSD001;1;0;212;Y
JMBA001;1;0;235;Y
JMCA001;1;0;191;Y
JMCA002;1;0;49;NA
JMCA003;1;0;164;Y
JMCA004;1;0;305;Y
JMCA005;1;0;49;Y
JMCA006;1;0;95;Y
JMDA001;1;0;297;Y
JMEA001;1;0;200;Y
JMEA002;1;0;200;Y
JMFA001;1;0;142;Y
JMFA002;1;0;31;Y
JMFA003;1;0;198;Y
JMFA004;1;0;812;Y
JMFA005;1;0;465;Y
JMFA006;1;0;137;Y
JMFA007;1;0;305;Y
JMFA008;1;0;378;Y
JMFA009;1;0;645;Y
JMFA010;1;0;585;Y
JMHA001;1;0;14;NA
JMMA001;1;0;408;Y
JMMA002;1;0;184;Y
JMMA004;1;0;241;Y
JMMA005;1;0;128;Y
JMPA001;1;0;103;Y
JMPA002;1;0;121;Y
JMPA003;1;0;89;Y
JMPA004;1;0;162;Y
JMPA005;1;0;83;Y
JMPA006;1;0;17;NA
JMPP001;1;0;25;NA
JMQP001;1;0;49;NA
JMQX004;1;0;150;NA
JMQX005;1;0;105;NA
JNBD001;1;0;33;NA
JNBD002;1;0;49;NA
JNCA001;1;0;69;Y
JNCA002;1;0;311;Y
JNED001;1;0;45;NA
JNFA001;1;0;355;Y
JNGD002;1;0;11;NA
JNJD001;1;0;51;Y
JNJD002;1;0;37;Y
JNJP001;1;0;36;NA
JNMD001;1;0;21;Y
JNMD002;1;0;10;NA
JNPA002;1;0;252;Y
JNQD001;1;0;8;NA
JNQK001;1;0;25;NA
JNQM001;1;0;32;NA
JPGD001;1;0;13;NA
JPHB001;1;0;39;NA
JPHB002;1;0;31;NA
JPHJ001;1;0;49;NA
JPHJ002;1;0;32;NA
JPJB001;1;0;57;NA
JPLB001;1;0;47;NA
JPQE001;1;0;18;NA
JPQX007;1;0;74;NA
JPQX019;1;0;130;NA
JQCB001;1;0;60;NA
JQED001;1;0;12;NA
JQED002;1;0;10;NA
JQEP001;1;0;32;NA
JQGA001;1;0;344;Y
JQGA002;1;0;307;Y
JQGA003;1;0;506;Y
JQGA004;1;0;255;Y
JQGA005;1;0;295;Y
JQGD001;1;0;167;NA
JQGD002;1;0;226;NA
JQGD003;1;0;206;NA
JQGD004;1;0;206;NA
JQGD005;1;0;174;NA
JQGD006;1;0;13;NA
JQGD007;1;0;191;NA
JQGD008;1;0;167;NA
JQGD009;1;0;16;NA
JQGD010;1;0;123;NA
JQGD011;1;0;11;NA
JQGD012;1;0;100;NA
JQGD013;1;0;186;NA
JQGD014;1;0;60;Y
JQHB001;1;0;18;NA
JQHB002;1;0;64;NA
JQHF001;1;0;130;NA
JQHF002;1;0;60;NA
JQJB001;1;0;57;NA
JQLF001;1;0;106;NA
JQLF002;1;0;86;NA
JQLF003;1;0;67;NA
JQQJ037;1;0;17;NA
JQQM001;1;0;35;NA
JQQM002;1;0;92;NA
JQQM003;1;0;49;NA
JQQM007;1;0;105;NA
JQQM008;1;0;44;NA
JQQM010;1;0;38;NA
JQQM015;1;0;60;NA
JQQM016;1;0;52;NA
JQQM017;1;0;86;NA
JQQM018;1;0;63;NA
JQQM019;1;0;92;NA
JQQP001;1;0;27;NA
JQQP002;1;0;0;NA
JQQP003;1;0;0;NA
JQQP004;1;0;0;NA
JQQP005;1;0;0;NA
JQQP099;1;0;41;NA
JQQP900;1;0;19;NA
JQQX002;1;0;765;NA
JQQX003;1;0;441;NA
JQQX004;1;0;765;NA
JQQX005;1;0;383;NA
JQQX109;1;0;23;NA
JRGA001;1;0;297;Y
JRGA002;1;0;301;Y
JRGA003;1;0;385;Y
JRGA004;1;0;325;Y
JRGC001;1;0;268;Y
JRPA001;1;0;220;Y
JRQD001;1;0;57;NA
JRQP001;1;0;10;NA
JRRD001;1;0;24;NA
JSEC001;1;0;99;NA
JSED001;1;0;0;NA
JSLD001;1;0;23;NA
JSLD002;1;0;23;NA
JVJB001;1;0;72;Y
JVJB002;1;0;112;Y
JVJF002;1;0;100;Y
JVJF003;1;0;128;Y
JVJF004;1;0;37;Y
JVJF005;1;0;128;Y
JVJF006;1;0;262;Y
JVJF007;1;0;309;Y
JVJF008;1;0;39;Y
JVQF001;1;0;28;NA
JVQF002;1;0;13;NA
JVQF003;1;0;16;NA
JVQF004;1;0;10;NA
JVQF005;1;0;19;NA
JVQF006;1;0;13;NA
JVQF007;1;0;9;NA
JVQF008;1;0;19;NA
JVQF010;1;0;19;NA
JVQP001;1;0;19;NA
JVQP002;1;0;16;NA
JVQP003;1;0;13;NA
JVQP004;1;0;25;NA
JVQP005;1;0;13;NA
JVQP006;1;0;20;NA
JVQP007;1;0;25;NA
JVQP008;1;0;10;NA
JVQP009;1;0;20;NA
JVRP001;1;0;25;NA
JVRP003;1;0;19;NA
JVRP004;1;0;74;Y
JVRP005;1;0;27;NA
JVRP006;1;0;28;NA
JVRP007;1;0;70;Y
JVRP008;1;0;70;Y
JZMA001;1;1;535;Y
JZMA001;1;2;187;Y
JZMA002;1;0;537;Y
JZMA003;1;0;454;Y
JZNP001;1;0;35;NA
JZNP002;1;0;26;NA
JZNP003;1;0;77;NA
JZQD001;1;0;66;NA
JZQE001;1;0;68;Y
JZQH001;1;0;45;NA
JZQH002;1;0;102;NA
JZQH003;1;0;135;NA
KAFA001;1;0;426;Y
KAFA002;1;0;594;Y
KAFE900;1;0;383;Y
KANB001;1;0;391;Y
KBFA001;1;0;759;Y
KCFA001;1;0;259;Y
KCFA002;1;0;501;Y
KCFA003;1;0;550;Y
KCFA004;1;0;169;Y
KCFA005;1;0;377;Y
KCFA006;1;0;634;Y
KCFA007;1;0;494;Y
KCFA008;1;0;262;Y
KCFA009;1;0;474;Y
KCFA010;1;0;339;Y
KCFA011;1;0;178;Y
KCGA001;1;0;183;Y
KCHB001;1;0;36;NA
KCHJ001;1;0;48;NA
KCHJ002;1;0;64;NA
KCHJ003;1;0;49;NA
KCHJ004;1;0;66;NA
KCJA001;1;0;151;Y
KCJB001;1;0;36;NA
KCMA001;1;0;424;Y
KCNL003;1;0;66;NA
KCNL004;1;0;180;NA
KCQL001;1;0;80;NA
KCQL002;1;0;36;NA
KCQL003;1;0;80;NA
KCQM001;1;0;26;NA
KCQX004;1;0;107;NA
KCQX005;1;0;77;NA
KDEA001;1;0;185;Y
KDFA001;1;0;376;Y
KDFA002;1;0;268;Y
KDFA003;1;0;158;Y
KDFC001;1;0;290;Y
KDQA001;1;0;332;Y
KDQA002;1;0;406;Y
KDQA003;1;0;406;Y
KDQC002;1;0;517;Y
KDQC900;1;0;332;Y
KDQL001;1;0;120;NA
KDQM001;1;0;38;NA
KDQX005;1;0;51;NA
KEFA001;1;0;566;Y
KEFA002;1;0;525;Y
KEFC001;1;0;664;Y
KEFC002;1;0;577;Y
KEQL001;1;0;140;NA
KEQL002;1;0;140;NA
KEQX004;1;0;84;NA
KFFA001;1;0;475;Y
KGQL001;1;0;69;NA
KGQL002;1;0;50;NA
KGQL003;1;0;80;NA
KGQL004;1;0;60;NA
KGQP001;1;0;15;NA
KGQP002;1;0;0;NA
KGQP003;1;0;0;NA
KGQP005;1;0;0;NA
KGRL001;1;0;30;NA
KZFA001;1;0;401;Y
KZFC001;1;0;457;Y
KZQL002;1;0;50;NA
KZQL003;1;0;140;NA
KZQL004;1;0;140;NA
LABA001;1;0;262;Y
LABA002;1;0;77;Y
LABA003;1;0;141;Y
LABA004;1;0;147;Y
LACA001;1;0;141;Y
LACA002;1;0;171;Y
LACA003;1;0;256;Y
LACA004;1;0;315;Y
LACA005;1;0;601;Y
LACA006;1;0;345;Y
LACA007;1;0;292;Y
LACA008;1;0;359;Y
LACA009;1;0;421;Y
LACA010;1;0;239;Y
LACA011;1;0;365;Y
LACA012;1;0;243;Y
LACA013;1;0;318;Y
LACA014;1;0;356;Y
LACA015;1;0;277;Y
LACA016;1;0;392;Y
LACA017;1;0;627;Y
LACA018;1;0;548;Y
LACA019;1;0;247;Y
LACA020;1;0;333;Y
LACB001;1;0;137;Y
LACB002;1;0;133;Y
LACB003;1;0;424;Y
LAEA001;1;0;135;Y
LAEA002;1;0;453;Y
LAEA003;1;0;188;Y
LAEA004;1;0;567;Y
LAEA006;1;0;543;Y
LAEA007;1;0;46;Y
LAEA008;1;0;20;NA
LAEA009;1;0;567;Y
LAEB001;1;0;90;Y
LAEP001;1;0;42;NA
LAEP002;1;0;27;NA
LAEP003;1;0;65;NA
LAFA001;1;0;382;Y
LAFA003;1;0;932;Y
LAFA004;1;0;289;Y
LAFA005;1;0;665;Y
LAFA006;1;0;442;Y
LAFA008;1;0;33;NA
LAFA011;1;0;168;Y
LAFA012;1;0;162;Y
LAFA013;1;0;100;Y
LAFA014;1;0;240;Y
LAFA015;1;0;256;Y
LAFA016;1;0;216;Y
LAFA017;1;0;220;Y
LAFA018;1;0;328;Y
LAFA019;1;0;384;Y
LAFA020;1;0;332;Y
LAFA021;1;0;126;Y
LAFA022;1;0;276;Y
LAFA023;1;0;184;Y
LAFA024;1;0;186;Y
LAFA900;1;0;208;Y
LAGA001;1;0;83;Y
LAGA002;1;0;153;Y
LAGA003;1;0;94;Y
LAGA004;1;0;95;Y
LAGA005;1;0;148;Y
LAGA006;1;0;57;Y
LAGA007;1;0;133;Y
LAGA008;1;0;300;Y
LAHA001;1;0;135;Y
LAHA002;1;0;72;Y
LAHH002;1;0;201;NA
LAHH004;1;0;228;NA
LAHH005;1;0;282;NA
LAHH006;1;0;282;NA
